# word	offset_bits  (frame=24640 bits; window=32 bits, LSB-packed from FEC startIn)
4ED6C934	6325
4ED9D639	437
4EDAB3E3	6247
4EDD2E8F	10564
4EDD9371	24404
4EDDBB07	23629
4EE4003C	6996
4EE57B11	6758
4EE5D14D	18141
4EE5E115	20650
4EE674FF	2881
4EEC9D09	16510
4EEE3126	5943
4EF3B664	18947
4EF4075E	23827
4EF71E90	21225
4EFA4904	21694
4EFB73D5	5650
4EFF95ED	12887
4F04B87D	10651
4F06A5AB	10700
4F07B482	14641
4F09BC08	16229
4F118DFB	14125
4F14CF0D	17735
4F15428B	11034
4F166FB2	16422
4F1B9F2A	8688
4F1F6FD1	10504
4F1F7DB2	16004
4F21104C	19512
4F279088	19521
4F299B93	5969
4F29C3BA	21799
4F2D307D	22711
4F35390B	5426
4F35B49D	16120
4F35DD66	4183
4F372C56	16772
4F3BB41B	15459
4F41D1C1	2511
4F4406F0	23678
4F445E82	866
4F4470AD	338
4F45A74C	2303
4F45C056	3263
4F45F446	22297
4F470C01	22026
4F49194C	7880
4F4AE1DC	5897
4F5112D1	9915
4F527C6B	1503
4F550A76	7153
4F5B514D	16086
4F5D0231	8189
4F5E3985	14680
4F5FBE69	24054
4F6AC276	7652
4F6B78CC	8843
4F6E210D	3118
4F6EA10A	5742
4F6EE92C	23406
4F76B0EC	20278
4F76C3C3	12944
4F77DE05	8913
4F78E0BB	21967
4F7919B1	715
4F7F43E1	9667
4F818B39	23079
4F821A6D	22255
4F82BF7E	17439
4F85AFA8	15231
4F85D19A	16946
4F8792BD	4114
4F8BBD3B	6780
4F8C3B69	15181
4F8D6F56	1490
4F935716	4509
4F93B22D	6889
4F95A8D3	4221
4F9664C0	7383
4F980580	14447
4F985508	13835
4F9AC261	22812
4F9B6B42	9326
4F9C6DCB	17951
4F9DDD54	17642
4F9EA126	23969
4F9ECEAB	21330
4F9F6DDA	15798
4F9FAA8E	18229
4F9FB324	9744
4FA6297D	7505
4FAE7E01	9831
4FB10686	12459
4FB379BF	953
4FBFE89D	16533
4FBFF060	1395
4FC01885	24448
4FC41202	23117
4FC6058E	8516
4FC808DF	9164
4FCB09ED	5761
4FCC0468	5022
4FCD6E07	4713
4FD4603F	7961
4FD465CE	24024
4FD9D67A	1104
4FDAC502	3604
4FDFA547	4829
4FE62603	10262
4FE903B5	11983
4FEB7283	10084
4FEC7B35	24151
4FF52521	2135
4FF72F23	12653
4FFA71DA	21512
4FFA8505	2861
4FFAF469	2349
4FFF8737	10019
5002B6B0	3451
5002FFAA	21041
5003983A	11497
500EC5C8	22997
50104E07	17261
501286AE	4322
5012FBED	7310
5017F8BF	16735
5018F0E3	12367
501DB500	23017
501F7A22	7821
5023CC4E	5815
5024B3E1	13486
50266062	17901
502BBBDB	3584
50398A4C	13533
503BD01B	22901
503C0EEC	19575
503E82FE	18709
5040452C	20563
50415FF8	18543
50433C49	3416
50440D49	15856
5045319C	12333
5045C458	3040
50476CEF	14957
504A5E18	11928
504B6B27	15206
504EB17B	20453
5051516E	15676
5052A07D	18724
50582B6A	1427
5058CF87	2841
5059CD45	18903
50608610	1618
5066EE87	6518
506763DE	10063
506C14F3	15479
506FE010	9016
50730694	8967
50766E2D	7728
5077019D	4960
5077C3D9	12199
5079D65B	2257
507CC689	19832
507E87A3	241
50806897	6439
5084289F	12482
5084C5A3	14591
5085181C	5727
5085D35C	990
50864E4D	7617
5086AD27	9692
508BE880	10205
508D5D02	13815
5091ABF1	11652
50935556	23954
50949EF1	21982
50985E49	21357
50987FED	20622
509CD0AF	17368
509F300B	14454
50A094BC	11935
50A0B19F	2848
50A28AE1	18186
50A2B5F6	15086
50A2FFD7	11020
50A760FC	7141
50AA55E8	14871
50AFC046	16650
50B35BE8	11751
50B670CC	4609
50C43B0B	7350
50C43EB3	6685
50C4D4A5	15610
50CDE050	1642
50D1C1F0	18869
50D3C26F	16239
50D5C336	4309
50D660D7	17480
50DBEDDC	19316
50DD5A1E	2967
50DDDD13	19248
50E00242	11226
50E2B877	15894
50E97282	18564
50F2F07C	6146
50F42CF2	19052
50F4B171	20236
50F963CC	3836
50FD3114	22073
50FFB5E1	6728
5104914B	11086
510863EE	13991
51096C16	21165
510C3181	13329
5110AAB7	13756
5112D1EC	9907
51160012	12162
51188113	16274
51231F4B	14228
5124E394	23780
5126E3E7	2219
512C8444	23706
5131FF12	2424
513B225D	18317
513D444B	9921
513EC41A	12465
51404A1A	4328
5142A957	14877
514570C3	18179
514783CB	5280
51488C3D	15526
514DC8AB	16070
514E9B35	22588
51516E21	15668
5152B007	1065
5155EA37	4898
51572D8F	8156
515AFB43	15079
515C30DB	18173
515C770A	19859
515FADB4	24189
51650D1C	18881
516549FF	2368
51662DD8	6558
516AB045	18451
516E2180	15660
517045F5	21918
517B2459	19948
517E9B05	16194
517F1F49	8394
517F2C5B	22560
517FEBD7	11013
5180FC10	7951
5181CB02	5715
5187B507	12219
518A37AA	2785
518BC686	6828
518DF227	5994
518EB774	24511
5192848D	11665
51932C8E	20391
51953828	6171
51959C64	3735
51973B30	24014
51986F10	6070
519D0BF4	8426
519EA38E	22846
519F7E83	7543
51A0793C	10526
51A172A2	22611
51A48235	19276
51A67A79	4204
51A7A2E0	3272
51A9CAAF	13679
51AC1AC9	8808
51ACA1D2	18579
51AE8645	15554
51B42A49	4779
51B7E72B	16687
51BD5264	2774
51BDB12B	9380
51BDB7C1	4879
51C05A27	21419
51C28C6F	6007
51C2D535	20961
51C2F7E4	10773
51C3C59C	1559
51C677A2	17328
51C729F3	22831
51C97D70	10958
51CB4C12	11433
51CCED0F	21604
51CE35AA	2606
51D5BD42	18208
51D5EF54	8941
51D93D54	7167
51DA0AB1	19637
51DAC1AE	21121
51DC9007	7249
51DDF360	9972
51DF1740	625
51E0A404	18622
51E0F2D8	5274
51E241E6	4676
51E485B9	9865
51E7BC4D	1780
51EA1E85	19063
51EC0007	19104
51ECC266	21861
51F1F780	22950
51F877FA	4464
51FA61E5	4807
520206F5	18607
520209FB	1123
52056894	16166
52071825	9410
52099D1F	24611
52103B81	6929
5212B8FE	23754
5215BEAA	2115
5216EA57	2082
5216F3E2	0
52187FCB	13365
52198D3A	13243
521EB14F	16796
521FFC65	4930
52230F49	15520
52257EAC	18111
5225AE2F	13456
52283983	8976
5232C849	893
52337838	17694
52353F00	24462
5236A285	14892
5239DAE6	13619
5245BED1	1342
524865AA	16877
524AEB61	21570
524B1B47	19153
524C7946	22633
524E368A	4760
525215BE	2123
52530FF4	9192
525413AC	20463
52553952	24
52585D4E	1240
525A9638	671
525CC7BF	10876
525DBEB2	21450
525E0B2F	17799
525E3027	12857
526062B0	15834
52616045	13514
5264DD31	2758
526FD1F4	837
52713B76	24418
52717250	17392
527274E9	9771
5277B8F4	21230
52783DA4	14646
527A2D3A	2308
527BC705	21972
527C15FB	17444
527C2D7D	15236
527C6B7A	1495
527C9AB8	4514
527D314B	7510
527DFF83	1400
527E2090	23122
527FD7A3	2354
529081DC	6934
52954493	23794
529558A0	11520
529707F0	15592
52A07D05	18716
52A08ED9	14964
52A2D560	18458
52A55B90	12019
52A7077D	1204
52A71E78	19999
52A747C8	8661
52A89271	23789
52A92A9C	33
52AA3539	13690
52AA828A	15689
52AB1400	11515
52AB9C6F	20933
52AC6051	3759
52ACBD64	1962
52ADC822	12012
52AE4A10	14610
52AF46F5	14860
52B007E0	1057
52B3E6FE	14830
52B7454F	7676
52BA407B	19016
52BBE7DB	21014
52BD2457	2063
52C4B193	24367
52C5633A	20543
52C6894E	9613
52C70AE6	658
52CB45B8	802
52CCAD23	8074
52CFA35E	2641
52D5BF63	10685
52DC65CA	18678
52DC9015	11064
52E0FE1B	15587
52E31A6B	13275
52E40E15	8615
52E49054	11602
52E6AECE	3231
52EB4110	10160
52EFF4ED	6267
52F014FC	4733
52F0C3FC	11917
52F0E436	17616
52F36721	14304
52F4ABF0	11145
52F8B1A5	4425
52FAB926	7488
52FEC590	2579
5302647B	9473
5302C9B9	1708
530618D3	14706
53061AA9	20488
530AEEF5	19757
530C033B	19418
530F508B	10221
530FF4FC	9184
5312F207	20752
5314C099	9483
53159943	19338
53174983	2686
5317E1E9	8267
5317F73A	7858
5319B0CB	11700
5319C57F	12321
5319CC9C	22162
531BBD04	4142
531F0C7E	5133
53253D2B	5911
53258971	153
532B0183	18401
532E7727	23536
53310166	4555
53372777	5960
533B9004	23199
533C35CA	17725
533D9602	22406
533FAABA	18258
53403031	18063
534404F3	16140
5345BD5A	2910
53462137	23372
534A9A7A	22047
534F470C	22034
5350B670	4617
5352257E	18119
5352AB9C	20941
535988E7	13031
535CCEF6	16618
535D1E10	6383
53621CD3	12776
5364C395	4356
5367078D	11361
536E460F	22364
53722ADB	16064
53759478	18640
537A8133	17914
537A83B3	7741
53816923	17076
53828797	6159
5383BEC7	1197
53849ABA	11576
53877417	21790
5389809C	9591
538A6EB2	18651
538F3C3E	19992
53901317	17831
5390BBAB	5414
53937948	16818
5393E4EC	6899
5394733B	21614
5395216F	12
53955E13	13670
53994A9C	1218
539FA36C	1912
539FCFDB	17210
539FE19E	15290
53A251C2	6023
53A3E422	8654
53A6548E	13637
53A6CD45	22582
53AAE155	5308
53B07C0F	3917
53B07E1A	7134
53B169EB	8208
53B28E5A	11446
53B5B24D	6327
53B76EC1	23631
53B9000F	6998
53BCED99	18949
53BD01D7	23829
53C533C3	17737
53C550A2	11036
53C9E422	19523
53CDCB15	16774
53CEED06	15461
53D2B877	5899
53D7EF9A	24056
53DAB09D	7654
53DBBA4B	23408
53DDB0F0	12946
53DDF781	8915
53E062CE	23081
53E0869B	22257
53E61542	13837
53E6B098	22814
53E77755	17644
53ECDE6F	955
53F00621	24450
53F35B81	4715
53F6B140	3606
53F7E951	4831
54041381	17263
540FA0BF	18711
5410114B	20565
54114C67	12335
5411DB3B	14959
5413AC5E	20455
5414545B	15678
54167351	18905
541B053C	15481
541E7596	2259
54219393	7619
54235740	13817
54261FFB	20624
5427CC02	14456
5428AD7D	15088
5428BFF5	11022
5429D83F	7143
542CD6FA	11753
54310FAC	6687
5438AE1D	15896
543E58F3	3838
54430C60	13331
544938E5	23782
54501286	4330
5451E0F2	5282
5453A6CD	22590
54557A8D	4900
5457EB6D	24191
54598B76	6560
545AAC11	18453
545B8860	15662
545FA6C1	16196
54628DEA	2787
54661BC4	6072
54681E4F	10528
5469E8B8	3274
546A72AB	13681
546F6C4A	9382
54701689	21421
54738D6A	2608
54756F50	18210
547E9879	4809
5481C609	9412
5485BA95	2084
5485BCF8	2
548A0E60	8978
548CDE0E	17696
548D4FC0	24464
548E76B9	13621
54916FB4	1344
5492BAD8	21572
54938DA2	4762
5494C3FD	9194
549504EB	20465
54954E54	26
5496A58E	673
5499374C	2760
549C4EDD	24420
549C5C94	17394
549DEE3D	21232
549E0F69	14648
549FF5E8	2356
54A823B6	14966
54A8B558	18460
54A9D1F2	8663
54AB2F59	1964
54AB7208	12014
54AB9284	14612
54ABD1BD	14862
54AC01F8	1059
54ACF9BF	14832
54AEF9F6	21016
54B32B48	8076
54B90385	8617
54BC390D	17618
54BFB164	2581
54C4BC81	20754
54C53026	9485
54C7C31F	5135
54CC4059	4557
54D1884D	23374
54D3D1C3	22036
54D42D9C	4619
54D4AAE7	20943
54D9C1E3	11363
54DEA0EC	7743
54E0A1E5	6161
54E0EFB1	1199
54E126AE	11578
54E3CF0F	19994
54E51CCE	21616
54E5485B	14
54E7E8DB	1914
54E8F908	8656
54EC5A7A	8210
54EF3B66	18951
54EF4075	23831
54F15428	11038
54F5FBE6	24058
54F6AC27	7656
54F76C3C	12948
54F77DE0	8917
54FDFA54	4833
55051516	15680
5506C14F	15483
550864E4	7621
5508D5D0	13819
550A2FFD	11024
550A760F	7145
550E2B87	15898
55124E39	23784
5514783C	5284
55155EA3	4902
551A9CAA	13683
551D5BD4	18212
55216EA5	2086
55233783	17698
55245BED	1346
552530FF	9196
5525413A	20467
55255395	28
5525A963	675
552783DA	14650
552AF46F	14864
552E40E1	8619
552F0E43	17620
55331016	4559
55395216	16
553BCED9	18953
55414545	15682
55451E0F	5286
5546A72A	13685
55485BA9	2088
554916FB	1348
55494C3F	9198
5549E0F6	14652
554CC405	4561
55505151	15684
555216EA	2090
555245BE	1350
555485BA	2092
5556ADDE	23938
555AB77A	23936
555BBF6F	13741
555C8C0A	17764
5562801C	11510
5567740B	10359
55690634	17982
556ADDEB	23934
556EFDBE	13739
55723029	17762
55738DF2	20928
5574F9FA	18241
55784CA7	13660
557A8DED	4892
557C3D08	4253
55822DE3	18440
55874A6B	13050
55890E2E	19618
558A0073	11508
558B267F	13944
558C0A32	3754
558D6531	11720
5597AC8B	1957
559DD02E	10357
55A418D2	17980
55AB77AC	23932
55B45B2A	14991
55B600E1	14258
55B64139	16047
55B8CE45	5336
55B9044F	12007
55BB8E71	6640
55BBF6FB	13737
55C2AA28	5299
55C8C0A7	17760
55C94213	14605
55CA1293	21993
55CB63F8	8150
55CE37C9	20926
55CEB30F	10820
55D3E7EA	18239
55D4BE2C	4435
55DBDC4E	471
55E09C95	16852
55E1329D	13658
55E8DEA9	14855
55EA37B6	4890
55F0A276	18332
55F0F421	4251
55F35AEC	8008
55F414BB	6285
55F74456	22199
55F7B273	13885
55F81EDE	11130
55FBA26F	14775
55FBAEBF	21307
55FE2386	13588
5600FC04	1052
560307FB	18392
5608B78E	18438
560E9F3E	15813
5610450A	11955
5613B550	7641
56141DC0	4970
5614ADD1	7686
5614C0B2	1718
5617C5A9	18088
561BDD7E	17005
561D29AC	13048
562438BA	19616
562801CC	11506
5629A2DE	2919
562C99FE	13942
562DEA52	11539
563028CA	3752
5633A01B	20531
563594C6	11718
5638D93F	10106
5640E1BD	14369
5645A128	19884
5652E6AE	3239
56539379	16826
56569698	7215
5656B4F2	22731
565A98CE	22175
565B7D78	10732
565EB22F	1955
56650DBE	19328
567193B3	3725
56724364	743
567740B9	10355
567813EF	16551
567C6D6D	6234
567CDB9A	9355
567CDFCC	14825
567E0CA8	6095
567E8EB7	1466
567F08B9	17582
56878B16	2953
56894D10	16154
568E2C99	23589
568E444D	11885
56906349	17978
5691F696	8059
5693DFD0	9677
56966F04	404
5696981F	7207
569DCCE9	2888
56A34CF4	4211
56ADDEB0	23930
56B27A23	351
56B4F2D3	22723
56B5F90F	1289
56B6DC84	5369
56B91879	20350
56BDE3CB	5624
56BED0C6	15073
56BF2B60	13173
56C02FCF	13156
56C244B7	23504
56C50AFC	16662
56D16CA9	14989
56D49F7F	1410
56D61941	3438
56D80385	14256
56D8612B	16383
56D904E6	16045
56DF1682	15963
56E048B2	21723
56E33914	5334
56E4113F	12005
56E5F258	11404
56E8A9ED	7671
56EE39C7	6638
56EF5870	23923
56EFDBEE	13735
56F280BF	16748
56F50A28	18198
56FAAAA4	2105
56FD8F4F	10675
56FD8FEB	315
57055524	1362
5707EB0B	8356
570AA8A3	5297
570C36D3	18167
570CDB34	4299
570EE3FF	5886
570EF228	15881
5713B978	20660
57153D7E	24068
57160992	4493
571968FD	14532
571DC283	19853
571FD10F	23741
5723029E	17758
572326BE	15388
5724CDB8	7475
5725084C	14603
57284A4F	21991
572A0F3A	2268
572BF24B	9094
572D8FE2	8148
5731477C	639
5732A545	18473
57333E58	16358
5735F387	5210
5738DF24	20924
573ACC3E	10818
573B356B	5389
573CABB7	486
5740999C	13801
574572BF	9106
57480F71	19011
57497C96	2039
574C562D	11555
574F9FAA	18237
5751B7E7	16695
5752F8B1	4433
5754AB2F	1972
57553BCE	18961
575A47B3	19213
575B0BF2	21559
576065DA	23312
57662985	19774
57670EFF	3216
5768F047	13416
576C20E0	2461
576F713A	469
57746106	22681
5777ABED	19746
5777B6E6	3575
577CFB7A	21009
57827256	16850
5784CA74	13656
57A37AA5	14853
57A48AE9	2058
57A8DEDB	4888
57ACBA5F	9056
57ADE997	4093
57B1143F	6746
57B525E3	12869
57B7D78B	7416
57BD53DD	8931
57C2421B	280
57C289D9	18330
57C3D084	4249
57C46720	1678
57CA65CE	23547
57CD6BB0	8006
57CDA8E3	17345
57CDEE82	19913
57CF9DE2	21890
57D052EF	6283
57D43135	15620
57D6412F	8589
57D917D1	12738
57DA3FFB	19729
57DA8F3D	1793
57DAB3F0	6108
57DD1159	22197
57DEC9CF	13883
57E02329	16643
57E07B78	11128
57E0C63C	15340
57E2373F	11635
57E497BA	9085
57EAC2F8	18099
57EB6D16	24183
57EE89BE	14773
57EEBAFF	21305
57EFDCCE	17426
57F1470B	10787
57F5F822	22444
57F6DE31	12301
57F88E1B	13586
57F9D76B	20876
57FE1C82	18529
58004863	12152
5803F012	1050
5807F59B	14427
58085BEC	14042
5809B253	22388
580B02C5	21662
580C1FEC	18390
580C6944	16296
58114092	13500
58131073	5696
58162EC1	21651
582126A4	916
582194EC	11464
5821E413	15420
5822DE39	18436
5822DF44	16334
58264A3F	4483
582B6A4F	1419
58359342	8799
5835D330	21108
58375362	12792
583822BB	23333
583A7CFB	15811
583D173E	12399
58411428	11953
584731D7	575
5847DFD1	20814
58480CD9	19460
58497E7F	3306
584BE12E	5578
584C211C	22799
584ED542	7639
584F6EA1	5750
58507701	4968
5850D660	17488
58519284	11673
5852B745	7684
585302C9	1716
585BF19A	8337
585D4E65	1232
585F16A6	18086
58650433	3428
58684E10	15761
586F75F9	17003
5870E26B	23907
5874A6B3	13046
58761492	19171
5876600A	20263
5885614A	7698
5890E2EB	19614
58960216	14052
58963271	24362
58971F1F	141
58A00730	11504
58A05777	3591
58A68B7A	2917
58A79B96	16781
58A88618	13338
58A9A310	23381
58AB6C01	14265
58AC6740	20538
58ADE501	16755
58AFB51E	1800
58B267F8	13940
58B3AA6C	11380
58B60164	22325
58B63CEC	22543
58B6AC53	2934
58B7A94A	11537
58B89968	20221
58BB05AA	21641
58BDE138	20438
58BDEE7E	10440
58C0A32B	3750
58C2FFEC	3016
58C51704	21930
58C9C7FF	24352
58CE806F	20529
58CF87A5	2833
58D129C4	9608
58D2E9C3	4410
58D30C46	7780
58D5CD7C	5220
58D65319	11716
58D985A3	8305
58DA3D8B	19142
58E01A3D	8496
58E15CC5	653
58E1AA87	15915
58E364FE	10104
58E3BF31	15021
58E4AD2C	419
58E98BE1	22764
58F14C56	19352
58F316C8	3822
58F4EBAF	16913
58FC875F	13099
58FDF4BC	8748
58FEC42F	4034
59002313	2559
5901A92C	1257
590386F6	14367
59046831	1858
5904BF66	8579
59054B32	8088
59057CA6	23559
590889E8	23697
59093D11	880
5914AAA0	15699
591684A2	19882
5917E915	1940
591C7256	20374
5932C82B	23572
5933FC10	13933
593425D6	8787
59372BE2	1695
593BE924	21700
593D11C2	344
593D17D1	22303
593E30ED	15187
593E5993	7389
593FB1EC	24157
59434707	18875
5943A5CA	18570
59478290	18628
594A9C79	20005
594B1A25	9619
594B3E8D	2647
594B9ABB	3237
594C66C3	11706
594E4DE5	16824
5951C05A	21427
59527FD7	2362
595A5A60	7213
595AD3CB	22729
595B8122	21729
595CF2AE	492
59612033	19466
5961D852	19177
5968B708	797
596A6339	22173
596A7ED6	3617
596BE880	1021
596DF5E1	10730
596FC512	2239
5974BEFE	9047
597AC8BF	1953
597C1D46	6850
597F555C	17780
59835DD4	17470
598732E4	5500
5987D5FC	10805
5988E789	13023
598A744A	6034
598AF9BD	19924
598B761B	6552
5991882F	11808
599300A1	7373
599436FB	19326
5995A47D	8069
5997BD34	13214
599DAA02	17280
59A4A077	22916
59A88248	11095
59ADF455	11744
59B04A63	4161
59B38A4F	4533
59B74529	6954
59B9FBAF	7105
59BBECB8	14407
59BC10FB	394
59BCA392	10973
59BEBA97	11166
59BECB82	16412
59C28C99	20404
59C64ECF	3723
59C90D93	741
59C98D87	23060
59CB42EF	22111
59CD021B	1539
59CD4594	18895
59D42617	21367
59D4DEA0	17924
59D53670	11373
59D6E3DF	12988
59DD02E6	10353
59E04FBF	16549
59E46A57	19035
59E7EE67	23880
59E9C28A	1086
59F0A44B	13471
59F1B5B7	6232
59F36E69	9353
59F37F30	14823
59F46BC5	2636
59F76BE7	5069
59F832A3	6093
59FA3ADD	1464
59FC22E4	17580
59FF4156	6662
5A0493FE	21530
5A088046	10149
5A0996CD	15945
5A128AE3	19872
5A177DCA	22100
5A17E3E1	9307
5A1811AA	8033
5A1AC24B	3319
5A1E2C5B	2951
5A253440	16152
5A25F3CD	11298
5A274801	21403
5A2DC23F	791
5A2F6AE8	9125
5A3194C5	8285
5A35C6EA	16578
5A381AC2	20835
5A38B265	23587
5A391135	11883
5A393243	1165
5A3C2117	2013
5A3D82D2	9894
5A3D8F84	14487
5A3DED38	14571
5A3F4BBF	20199
5A3F7FC8	14518
5A418D27	17976
5A47B365	19205
5A47DA5A	8057
5A48E46B	17062
5A4DD7F3	3380
5A4F7F43	9675
5A5187B5	12227
5A51E485	9873
5A59BC10	402
5A5A607E	7205
5A5B281C	13550
5A607E89	7197
5A6095B9	11422
5A60FABB	22702
5A68E43F	12537
5A6EC0A4	23145
5A74CEAE	2291
5A7634B2	8111
5A7733A7	2886
5A78FBED	16009
5A796983	22716
5A7AE811	8194
5A7EA301	7966
5A8D33D3	4209
5A90CC69	13248
5A963857	663
5A98CE64	22167
5A99DC80	23204
5A9A0181	18068
5A9C8098	17836
5A9DBB76	23636
5A9FB58A	3611
5AA5FD8B	2586
5AA6A557	20948
5AA728E6	21621
5AAC116F	18445
5AAF04E4	16857
5AB77AC3	23928
5AB7EC7A	10680
5ABB314C	19779
5AC42B0A	7703
5AC9E88E	349
5AD12F9E	11303
5AD34721	12542
5AD3C7DF	16014
5AD3CB4C	22721
5AD4E404	17841
5AD7E43D	1287
5ADB7210	5367
5AE070DA	15151
5AE2F865	13444
5AE461E4	20348
5AE90CAD	1312
5AEC3216	7992
5AED8BFD	3520
5AF1C5D6	12818
5AF1DB7A	5844
5AF6236D	12107
5AF78F2F	5622
5AFA2028	1015
5AFA5CA4	15259
5AFA825B	15219
5AFAC7EF	8761
5AFB4318	15071
5AFC87AC	1282
5AFCAD80	13171
5B00B27A	22318
5B00BF3E	13154
5B05B33D	21151
5B0912DD	23502
5B0BF2D0	21551
5B142BF0	16660
5B19AF0B	5253
5B1E7667	22536
5B1E9DFF	12902
5B1FC5E5	8139
5B221DCA	3478
5B233CEF	3804
5B24D0D1	6315
5B281CC5	13542
5B29551A	13699
5B2A5411	14975
5B2A625E	20763
5B2AFBA2	22208
5B30E6E0	3153
5B33D476	21139
5B3461D4	11252
5B358E1A	15927
5B381081	17035
5B386670	4602
5B45B2A5	14987
5B49D13D	16108
5B501F7A	7829
5B514DC8	16078
5B527DFF	1408
5B5629A2	2927
5B586504	3436
5B593E30	15195
5B600E14	14254
5B6184AE	16381
5B64139A	16043
5B68B27F	24172
5B6E4215	5362
5B6ECB85	192
5B722F00	6212
5B728097	7323
5B77F788	9230
5B7A9F30	13850
5B7C5A09	15961
5B7D784F	10724
5B8122C9	21721
5B81F8A3	4699
5B82BF06	15353
5B847ED1	782
5B864461	76
5B88603D	15654
5B8CB94E	18673
5B8CE453	5332
5B8F7FCD	12978
5B9044FE	12003
5B9202A7	11059
5B9419D8	10073
5B97C962	11402
5B993EB9	9845
5B9DB784	24123
5B9EE3C2	5455
5BA2A7B5	7669
5BA95E92	2072
5BAE8A33	7562
5BAF5058	1443
5BAF6044	20098
5BB0DCA0	6541
5BB5D351	8450
5BB8E71D	6636
5BBA4113	24496
5BBCC40E	23481
5BBD61C3	23921
5BBF6FB9	13733
5BC66051	8832
5BC7214C	18423
5BCA02FF	16746
5BCF8A41	24630
5BD32EC4	4084
5BD35715	24084
5BD428A2	18196
5BD4A556	11530
5BD59FA3	1476
5BD5A773	2898
5BD9F67D	6590
5BDD65F0	6864
5BE7CF26	10406
5BE8862C	16321
5BE8AB1A	11735
5BEAAA90	2103
5BEC69C9	14026
5BED16BA	1330
5BEE362F	8885
5BF1449B	2233
5BF19A58	8329
5BF381BC	18800
5BF503C0	19587
5BF63D3C	10673
5BF63FAF	313
5BFD1C61	7910
5C05652E	3251
5C0A7D9B	966
5C0E1B44	15146
5C117D5F	21912
5C155491	1360
5C15B618	16393
5C184340	3679
5C1B7A48	3972
5C1FAC2D	8354
5C1FC375	15582
5C225FCD	10936
5C23013A	549
5C263CB5	23227
5C2AA28F	5295
5C2FA532	173
5C30DB4E	18165
5C336CD0	4297
5C3B8FFC	5884
5C3BC8A0	15879
5C3EC760	10636
5C3F6697	7042
5C458C2F	3028
5C4BFEE0	5553
5C4CB47E	20214
5C4EE5E1	20658
5C52EB41	10168
5C54F5FB	24066
5C58264A	4491
5C5E3A2D	12252
5C5F0CAE	13439
5C6066EF	12700
5C62DECF	6603
5C634D6A	13270
5C642A4E	21249
5C64AC81	14384
5C65A3F7	14530
5C664DCC	9524
5C6EACF0	16566
5C770A0F	19851
5C7C7FB8	131
5C7D68E0	20849
5C7F443D	23739
5C81C2BE	8610
5C89D4B8	13293
5C8B3968	22122
5C8C0A78	17756
5C8C3C81	20343
5C8C9AFB	15386
5C8E9A5B	5479
5C8EE70A	22977
5C9166F2	10987
5C920A9C	11597
5C92BFCE	20889
5C9336E3	7473
5C942131	14601
5C942734	17378
5C9D1D7B	17559
5CA082BF	18550
5CA1293D	21989
5CA40413	1130
5CA4F85A	15243
5CA714DD	18658
5CA7C0C5	23088
5CA83CEB	2266
5CA8A74D	22597
5CAA466F	17705
5CAFC92F	9092
5CB45ED5	9132
5CB63F8B	8146
5CBE1459	2386
5CC103ED	10332
5CC51DA0	19649
5CC51DF1	637
5CC7BFFB	10868
5CCA9516	18471
5CCCF960	16356
5CCEF6E3	16610
5CD38B1F	4053
5CD57F88	13598
5CD5D9C3	3226
5CD7B068	18831
5CD7CE1C	5208
5CDB9F47	5167
5CE37C90	20922
5CEB30FA	10816
5CECC1EC	24004
5CECD5AD	5387
5CEE4EAD	23527
5CF2AEDE	484
5CF94063	12381
5CFC0333	9822
5D023128	8181
5D026671	13799
5D033F97	607
5D03F373	21764
5D0517B2	19960
5D06B2B9	507
5D0C8A29	15545
5D10F2F3	21483
5D11C05F	12576
5D1467DF	7553
5D14D489	18129
5D15CAFC	9104
5D176B1C	15040
5D19A2C7	16934
5D1B9295	12040
5D1E1070	6375
5D1F6A8D	10547
5D203DC6	19009
5D2195AD	1307
5D25F25A	2037
5D260E82	2676
5D2F0E2D	17866
5D2FBFA8	9041
5D3158B7	11553
5D3308BB	21096
5D3519D0	8438
5D35C0A7	978
5D386741	4397
5D3E7EAA	18235
5D46DF9C	16693
5D49782C	17805
5D4BD2AF	11151
5D4BE2C6	4431
5D4E652A	1224
5D4ED6C9	6333
5D4F821A	22263
5D52ACBD	1970
5D54EF3B	18959
5D562C99	13950
5D59C90D	749
5D60DD4D	12798
5D611CC7	581
5D635735	5226
5D675098	21373
5D682201	10155
5D691ECD	19211
5D6BEB1F	8767
5D6C2FCB	21557
5D6FD40F	19593
5D7FA924	16894
5D7FE8C7	21290
5D81976B	23310
5D82D539	21634
5D8642D3	7987
5D89734E	4067
5D8C39F5	11331
5D8D0097	17524
5D98A615	19772
5D996314	21944
5D9C3BFE	3214
5DA3C11E	13414
5DA5B864	88
5DA66D30	20039
5DA8E1E2	1568
5DAC71DF	15030
5DAE3EB4	20858
5DAF0F18	23292
5DB08381	2459
5DB17FAF	3515
5DBDC4E9	467
5DBEB2A3	21442
5DC387E0	18293
5DCD1253	23432
5DD18418	22679
5DD49F05	17454
5DD5CECD	5399
5DD66C12	4171
5DDB8B4D	23164
5DDEAFB4	19744
5DDEDB9A	3573
5DE133E3	21073
5DE94C5D	2700
5DE9DCAF	6769
5DF3EDE8	21007
5DF7287E	22090
5DFB2099	20180
5DFE9DB5	6262
5E00D851	6195
5E021518	2805
5E029F9A	4728
5E05B221	3490
5E09C959	16848
